date,open,high,low,close,volume,daily_return,ma20,ma60,rsi,macd,macd_signal,volatility_20d,return_20d,signal,position,trade,strategy_return,benchmark_return,strategy_curve,benchmark_curve
2020-03-30,6.383999824523926,6.64900016784668,6.339749813079834,6.639750003814697,602252000,0.05088431375789759,6.02266252040863,6.3097666581471765,50.93024269540706,-0.07139791149339914,-0.19541988341166186,1.357393618455992,-0.03921425487651087,0,0.0,0.0,0.0,0.05088431375789759,1.0,1.0508843137578976
2020-03-31,6.679999828338623,6.885000228881836,6.443749904632568,6.590000152587891,949960000,-0.0074927295753942635,6.019800019264221,6.32123749256134,53.727319571712634,-0.023881422619740356,-0.16111219125327758,1.349860858804664,-0.008612587367239133,0,0.0,0.0,-0.0,-0.0074927295753942635,1.0,1.0430103217798858
2020-04-01,6.391250133514404,6.538249969482422,6.0320000648498535,6.076749801635742,656912000,-0.07788320774933444,5.96800000667572,6.323741658528646,56.077395595701674,-0.02732429924630697,-0.13435461285188346,1.354617116068606,-0.1456539656238809,0,0.0,0.0,-0.0,-0.07788320774933444,1.0,0.9617773322040029
2020-04-02,6.105999946594238,6.400000095367432,6.057750225067139,6.386750221252441,675764000,0.051014181879473375,5.945725011825561,6.33021666208903,53.51632253159599,-0.00498094348007605,-0.108479878977522,1.3615727163638427,-0.06520544319839938,0,0.0,0.0,0.0,0.051014181879473375,1.0,1.0108416159566125
2020-04-03,6.348999977111816,6.390749931335449,5.959750175476074,6.097750186920166,663212000,-0.045249935306786226,5.918062520027161,6.331687498092651,63.562663449093726,-0.01047283621987738,-0.08887847042599308,1.3680490277625867,-0.08318295505399353,0,0.0,0.0,-0.0,-0.045249935306786226,1.0,0.9651010982291686
2020-04-06,6.38100004196167,6.747000217437744,6.323249816894531,6.710000038146973,727884000,0.10040585994160578,5.94676251411438,6.342262498537699,64.30049963206963,0.03418419134646111,-0.06426593807150224,1.3814335592610927,0.0935462625673904,0,0.0,0.0,0.0,0.10040585994160578,1.0,1.0620029039274563
2020-04-07,6.932499885559082,6.956250190734863,6.432499885559082,6.475749969482422,784520000,-0.034910591256753665,5.944200015068054,6.348391668001811,66.18112683675221,0.05009571240842625,-0.04139360797551655,1.3731322412349543,-0.007851996524575355,0,0.0,0.0,-0.0,-0.034910591256753665,1.0,1.0249277546349596
2020-04-08,6.585249900817871,6.698750019073486,6.514999866485596,6.673749923706055,542444000,0.030575602078018127,5.9698000192642215,6.35462916692098,65.74127737850692,0.0777859806724388,-0.017557690245925475,1.357956481068228,0.08309329285289424,0,0.0,0.0,0.0,0.030575602078018127,1.0,1.0562655378193946
2020-04-09,6.800000190734863,6.822999954223633,6.510499954223633,6.573750019073486,525564000,-0.01498406529698626,6.02810001373291,6.3611583312352495,66.99952304945424,0.09061698500349813,0.004077244803959247,1.2725310121494242,0.21561645072504998,0,0.0,0.0,-0.0,-0.01498406529698626,1.0,1.0404383860297524
2020-04-13,6.513750076293945,6.755000114440918,6.425000190734863,6.746250152587891,398408000,0.026240750410937652,6.064362525939941,6.371275003751119,66.99167944752666,0.11339778839218884,0.025941353521605166,1.2176543761243268,0.12045345543405883,0,0.0,0.0,0.0,0.026240750410937652,1.0,1.0677402700355179
2020-04-14,6.875,7.132999897003174,6.847249984741211,7.098750114440918,530948000,0.0522512438584577,6.173800039291382,6.385866673787435,61.92305357842694,0.15807336876314615,0.05236775656991337,0.9881838599183322,0.44577399899155257,0,0.0,0.0,0.0,0.0522512438584577,1.0,1.123531027262639
2020-04-15,6.929999828338623,7.104249954223633,6.884500026702881,7.020999908447266,366148000,-0.01095266134745132,6.253262543678284,6.39901667435964,62.11474478851477,0.18507190254986572,0.07890858576590384,0.9394570978488739,0.29258528838696174,0,0.0,0.0,-0.0,-0.01095266134745132,1.0,1.1112253724076773
2020-04-16,7.177000045776367,7.474999904632568,7.163750171661377,7.367499828338623,745620000,0.04935193340117672,6.368112540245056,6.41850000222524,62.68969458132154,0.23175653770116522,0.10947817615295613,0.8959376240330829,0.4530125190798344,0,0.0,0.0,0.0,0.04935193340117672,1.0,1.1660664929804387
2020-04-17,7.449999809265137,7.471499919891357,7.173500061035156,7.308000087738037,539120000,-0.008075974480749037,6.467300033569336,6.436087505022685,63.60761460415077,0.260945300604261,0.13977160104321712,0.8941045273957405,0.37258764784705245,0,0.0,0.0,-0.0,-0.008075974480749037,1.0,1.1566493697402722
2020-04-20,7.181000232696533,7.337500095367432,7.131750106811523,7.176249980926514,449388000,-0.018028202686065198,6.5689250230789185,6.450333340962728,57.782127919053615,0.27033027383848296,0.1658833356022703,0.8837394455410178,0.39513967724417753,0,0.0,0.0,-0.0,-0.018028202686065198,1.0,1.135797060465885
2020-04-21,7.057750225067139,7.1192498207092285,6.677750110626221,6.737750053405762,735160000,-0.06110432728600934,6.6399500370025635,6.458262507120768,51.92595813704167,0.23962243501647595,0.18063115548511144,0.9247907749835323,0.26714943600535235,0,0.0,0.0,-0.0,-0.06110432728600934,1.0,1.0663949451526902
2020-04-22,6.930749893188477,7.196750164031982,6.885000228881836,7.153749942779541,483356000,0.06174166243574164,6.686162543296814,6.477408337593078,64.40417422865198,0.24601802329667066,0.19370852904742328,0.7393266591768273,0.14836666715655467,0,0.0,0.0,0.0,0.06174166243574164,1.0,1.1322359418794887
2020-04-23,7.196000099182129,7.328499794006348,7.074999809265137,7.100249767303467,424160000,-0.007478619731470126,6.734150028228759,6.492424996693929,60.24554238722328,0.24395736737227391,0.20375829671239343,0.7370003910344475,0.15629829621476476,0,0.0,0.0,-0.0,-0.007478619731470126,1.0,1.1237683798238691
