date,open,high,low,close,volume,daily_return,ma20,ma60,rsi,macd,macd_signal,volatility_20d,return_20d,signal,position,trade,strategy_return,benchmark_return,strategy_curve,benchmark_curve
2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,49501700,0.009889881791605992,155.40349960327148,147.6366662343343,79.28991869509727,3.2478695607180157,2.870015494506268,0.22083275765254454,0.11274070684239179,1,1.0,1.0,0.008889881791605991,0.009889881791605992,1.0088898817916059,1.009889881791606
2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,68749800,0.015644205941022005,156.09699935913085,148.27899945576985,79.7771071666526,3.558860341362788,3.007784463877572,0.19555300569548623,0.09183602747329678,1,1.0,0.0,0.015644205941022005,0.015644205941022005,1.0246731628741672,1.0256888070801082
2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,56976200,0.00770166355044366,156.7139991760254,148.9648328145345,79.04189506426242,3.8632681560088713,3.178881202303832,0.1888850084323387,0.08021839817334953,1,1.0,0.0,0.00770166355044366,0.00770166355044366,1.032564850823793,1.0335883171796951
2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,46278300,-0.003249643690696802,157.41549911499024,149.56499964396158,76.87074212067287,4.014662071655351,3.346037376174136,0.17825034121997194,0.09254616236437951,1,1.0,0.0,-0.003249643690696802,-0.003249643690696802,1.0292093829710782,1.0302295234259942
2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,51511700,-0.011290287513422759,157.95999908447266,150.1251663208008,67.55433527460048,3.938349786723194,3.464499858283948,0.1860690906342152,0.07123699703987274,1,1.0,0.0,-0.011290287513422759,-0.011290287513422759,1.0175893131258222,1.0185979359016981
2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,45390100,0.005495903672834368,158.6634994506836,150.69066645304363,71.39060307986733,3.9054750825762596,3.5526949031424104,0.1728999054282602,0.09343254974685555,1,1.0,0.0,0.005495903672834368,0.005495903672834368,1.0231818859692674,1.0241960520387619
2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,47716900,-0.01597233586979263,159.33999938964843,151.1663330078125,60.14905564199888,3.6254107501276565,3.5672380725394595,0.17598886316967724,0.09111110289088797,1,1.0,0.0,-0.01597233586979263,-0.01597233586979263,1.0068392812306783,1.0078372486990832
2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,47644200,-0.007591160506113748,159.85649948120118,151.62283299763996,53.4296095998083,3.2665525883186035,3.5071009756952884,0.17766091566066897,0.06865157006214861,1,1.0,0.0,-0.007591160506113748,-0.007591160506113748,0.999196202642996,1.0001865943801684
2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,50133100,-0.004353214769634461,160.23199996948242,152.0451665242513,55.301266385722755,2.8923300259210407,3.3841467857404393,0.17496358963747685,0.04921692080649298,1,1.0,0.0,-0.004353214769634461,-0.004353214769634461,0.9948464869758878,0.9958325673251223
2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,68445600,0.03410363052421039,160.8604995727539,152.53883310953776,62.86379483487126,3.001729558625243,3.3076633403174003,0.20792564463640778,0.08216217801228431,1,1.0,0.0,0.03410363052421039,0.03410363052421039,1.0287743639960223,1.029794073265154
